MONTH,AIRLINE,ORIGIN_AIRPORT,total_voos,total_atrasados,soma_delay
6,WN,TUL,370,93,5970.0
6,WN,TUS,378,81,4675.0
7,AA,ABQ,216,19,1575.0
7,AA,ALB,61,8,458.0
7,AA,ANC,61,23,1167.0
7,AA,ATL,1038,159,7797.0
7,AA,AUS,839,116,4574.0
7,AA,BDL,256,35,1282.0
7,AA,BNA,442,53,1942.0
7,AA,BOI,91,13,681.0
7,AA,BOS,2568,334,13864.0
7,AA,BUF,116,13,332.0
7,AA,BWI,605,86,4558.0
7,AA,CLE,259,32,1121.0
7,AA,CLT,7890,1589,86431.0
7,AA,CMH,243,27,1804.0
7,AA,COS,122,8,504.0
7,AA,DAY,92,9,505.0
7,AA,DCA,2529,404,19249.0
7,AA,DEN,944,142,8382.0
7,AA,DFW,13125,2588,133381.0
7,AA,DSM,61,6,-17.0
7,AA,DTW,533,67,3315.0
7,AA,EGE,31,6,299.0
7,AA,ELP,123,11,288.0
7,AA,EWR,744,168,13575.0
7,AA,FAT,61,8,284.0
7,AA,FLL,700,87,3224.0
7,AA,GEG,62,5,54.0
7,AA,GSO,1,0,-8.0
7,AA,HNL,308,44,1954.0
7,AA,IAD,276,67,4253.0
7,AA,IAH,867,118,6493.0
7,AA,IND,331,36,3318.0
7,AA,JAC,66,11,197.0
7,AA,JAX,355,47,1520.0
7,AA,JFK,1564,278,15582.0
7,AA,KOA,92,3,-528.0
7,AA,LAS,1364,198,13353.0
7,AA,LAX,3535,605,32034.0
7,AA,LBB,31,1,-140.0
7,AA,LGA,2275,410,23592.0
7,AA,LIH,109,11,296.0
7,AA,MCI,511,75,3676.0
7,AA,MCO,1659,333,23078.0
7,AA,MEM,80,13,643.0
7,AA,MFE,123,19,1252.0
7,AA,MIA,4688,1470,90942.0
7,AA,MKE,151,14,202.0
7,AA,MSP,703,100,3971.0
7,AA,MSY,435,57,2186.0
7,AA,OAK,62,6,125.0
7,AA,OGG,217,13,-614.0
7,AA,OKC,146,11,-275.0
7,AA,OMA,150,16,400.0
7,AA,ONT,262,32,1370.0
7,AA,ORD,5259,1302,85075.0
7,AA,ORF,113,12,551.0
7,AA,PBI,324,31,308.0
7,AA,PDX,449,56,2229.0
7,AA,PHL,4054,744,37088.0
7,AA,PHX,5637,937,45909.0
7,AA,PIT,546,41,2545.0
7,AA,PNS,62,10,467.0
7,AA,PSP,31,3,16.0
7,AA,PVD,78,15,860.0
7,AA,PWM,32,6,267.0
7,AA,RDU,630,111,6263.0
7,AA,RIC,226,34,1653.0
7,AA,RNO,269,38,2508.0
7,AA,RSW,307,32,1420.0
7,AA,SAN,849,100,5021.0
7,AA,SAT,524,55,1149.0
7,AA,SDF,27,7,535.0
7,AA,SEA,970,135,6779.0
7,AA,SFO,1441,228,12949.0
7,AA,SJC,388,35,761.0
7,AA,SJU,591,88,4885.0
7,AA,SLC,417,40,1880.0
7,AA,SMF,349,46,4926.0
7,AA,SNA,560,54,1522.0
7,AA,STL,682,87,4896.0
7,AA,STT,178,49,2810.0
7,AA,STX,66,12,402.0
7,AA,SYR,58,8,113.0
7,AA,TPA,1123,171,8357.0
7,AA,TUL,216,25,807.0
7,AA,TUS,243,19,310.0
7,AS,ABQ,31,0,-277.0
7,AS,ADK,9,6,193.0
7,AS,ADQ,55,12,918.0
7,AS,AKN,31,3,92.0
7,AS,ANC,1372,119,1882.0
7,AS,ATL,31,4,152.0
7,AS,AUS,53,5,185.0
7,AS,BET,85,9,241.0
7,AS,BOS,154,11,17.0
7,AS,BRW,70,14,308.0
7,AS,BUR,93,7,-220.0
7,AS,BWI,31,3,8.0
7,AS,CDV,62,6,-6.0
7,AS,DCA,123,5,-602.0
7,AS,DEN,182,10,-58.0
7,AS,DFW,155,12,251.0
7,AS,DLG,31,5,120.0
7,AS,DTW,31,1,34.0
7,AS,EWR,62,8,295.0
7,AS,FAI,186,17,863.0
7,AS,FLL,31,5,263.0
7,AS,GEG,119,21,995.0
7,AS,GST,30,13,783.0
7,AS,HNL,229,22,229.0
7,AS,IAD,31,4,-24.0
7,AS,IAH,53,2,-265.0
7,AS,JNU,489,62,1755.0
7,AS,KOA,110,4,-662.0
7,AS,KTN,248,32,644.0
7,AS,LAS,362,24,-477.0
7,AS,LAX,804,95,3132.0
7,AS,LIH,106,8,46.0
7,AS,MCI,53,5,347.0
7,AS,MCO,56,17,951.0
7,AS,MSP,62,7,-8.0
7,AS,MSY,30,3,36.0
7,AS,OAK,225,12,-280.0
7,AS,OGG,230,12,-1032.0
7,AS,OME,62,12,254.0
7,AS,ONT,32,1,-194.0
7,AS,ORD,196,19,212.0
7,AS,OTZ,57,11,397.0
7,AS,PDX,1250,157,3568.0
7,AS,PHL,31,4,90.0
7,AS,PHX,186,13,-404.0
7,AS,PSG,61,13,382.0
7,AS,PSP,71,7,27.0
7,AS,SAN,536,40,156.0
7,AS,SAT,31,8,217.0
7,AS,SCC,79,14,277.0
7,AS,SEA,5013,574,21156.0
7,AS,SFO,488,72,3024.0
7,AS,SIT,154,17,363.0
7,AS,SJC,442,23,-837.0
7,AS,SLC,186,18,1811.0
7,AS,SMF,216,9,-386.0
7,AS,SNA,327,16,-1480.0
7,AS,STL,53,8,635.0
7,AS,TPA,31,8,397.0
7,AS,TUS,31,1,-300.0
7,AS,WRG,62,11,482.0
7,AS,YAK,62,3,-255.0
7,B6,ABQ,31,12,588.0
7,B6,ACK,138,31,1504.0
7,B6,ANC,124,35,1478.0
7,B6,AUS,213,34,2001.0
7,B6,BDL,268,73,3686.0
7,B6,BOS,3727,718,34805.0
7,B6,BQN,123,14,259.0
7,B6,BTV,93,12,246.0
7,B6,BUF,408,66,2377.0
7,B6,BUR,31,9,694.0
7,B6,BWI,169,15,172.0
7,B6,CHS,175,39,2493.0
7,B6,CLE,92,8,78.0
7,B6,CLT,124,28,1136.0
7,B6,DCA,884,150,6443.0
7,B6,DEN,92,30,1215.0
7,B6,DFW,58,8,314.0
7,B6,DTW,123,21,665.0
7,B6,EWR,578,127,7983.0
7,B6,FLL,1551,374,22236.0
7,B6,HOU,62,17,1324.0
7,B6,HPN,339,76,3709.0
7,B6,HYA,31,9,1027.0
7,B6,IAD,180,27,1163.0
7,B6,JAX,275,44,1691.0
7,B6,JFK,3956,785,45919.0
7,B6,LAS,408,114,5572.0
7,B6,LAX,398,92,4684.0
7,B6,LGA,550,144,9167.0
7,B6,LGB,796,133,5156.0
7,B6,MCO,1742,477,27432.0
7,B6,MSY,94,24,1126.0
7,B6,MVY,62,21,1473.0
7,B6,OAK,152,24,908.0
7,B6,ORD,273,68,5073.0
7,B6,ORH,61,9,416.0
7,B6,PBI,491,138,7073.0
7,B6,PDX,212,47,2057.0
7,B6,PHL,150,23,610.0
7,B6,PHX,62,17,900.0
7,B6,PIT,144,16,208.0
7,B6,PSE,92,15,58.0
7,B6,PVD,92,17,682.0
7,B6,PWM,149,27,2044.0
7,B6,RDU,242,51,2606.0
7,B6,RIC,213,28,1044.0
7,B6,RNO,31,11,656.0
7,B6,ROC,93,10,-77.0
7,B6,RSW,244,56,2747.0
7,B6,SAN,124,28,1778.0
7,B6,SAV,93,24,1260.0
7,B6,SEA,334,95,5580.0
7,B6,SFO,459,117,6369.0
7,B6,SJC,61,25,1677.0
7,B6,SJU,1055,263,11861.0
7,B6,SLC,123,26,1200.0
7,B6,SMF,111,24,1226.0
7,B6,SRQ,62,16,962.0
7,B6,STT,62,3,-201.0
7,B6,STX,31,6,374.0
7,B6,SWF,62,8,572.0
7,B6,SYR,121,13,396.0
7,B6,TPA,510,151,8702.0
7,DL,ABE,31,1,-16.0
7,DL,ABQ,159,3,141.0
7,DL,AGS,63,6,743.0
7,DL,ALB,121,22,896.0
7,DL,ANC,334,71,2918.0
7,DL,ATL,21579,3743,198091.0
7,DL,ATW,59,1,-188.0
7,DL,AUS,385,37,2721.0
7,DL,AVL,63,10,362.0
7,DL,BDL,431,51,1595.0
7,DL,BGR,57,3,48.0
7,DL,BHM,315,48,3516.0
7,DL,BIL,125,8,175.0
7,DL,BIS,30,1,-46.0
7,DL,BNA,497,84,4443.0
7,DL,BOI,141,6,-196.0
7,DL,BOS,1285,220,14467.0
7,DL,BTR,54,11,435.0
7,DL,BTV,31,2,25.0
7,DL,BUF,263,23,2041.0
7,DL,BWI,643,90,4664.0
7,DL,BZN,139,11,24.0
7,DL,CAE,110,9,396.0
7,DL,CAK,116,11,903.0
7,DL,CHA,59,3,202.0
7,DL,CHO,31,0,-147.0
7,DL,CHS,383,47,2503.0
7,DL,CLE,234,19,571.0
7,DL,CLT,597,75,4152.0
7,DL,CMH,318,42,2071.0
7,DL,COS,31,2,-30.0
7,DL,CRW,31,2,48.0
7,DL,CVG,565,86,5143.0
7,DL,DAB,149,20,770.0
7,DL,DAL,137,14,147.0
7,DL,DAY,122,16,618.0
7,DL,DCA,863,122,7540.0
7,DL,DEN,697,109,6469.0
7,DL,DFW,538,56,3235.0
7,DL,DLH,31,1,-3.0
7,DL,DSM,91,12,848.0
7,DL,DTW,5248,725,38434.0
7,DL,ECP,187,16,535.0
7,DL,ELP,62,6,340.0
7,DL,EVV,41,3,9.0
7,DL,EWR,499,90,5593.0
7,DL,EYW,96,15,547.0
7,DL,FAI,62,14,1692.0
7,DL,FAR,61,5,53.0
7,DL,FAY,52,5,348.0
7,DL,FCA,100,7,354.0
7,DL,FLL,952,145,7979.0
7,DL,FNT,88,13,435.0
7,DL,FSD,30,0,-90.0
7,DL,GEG,200,18,1914.0
7,DL,GPT,82,10,374.0
7,DL,GRB,133,13,317.0
7,DL,GRR,255,23,298.0
7,DL,GSO,146,13,628.0
7,DL,GSP,175,22,1059.0
7,DL,HNL,273,28,949.0
7,DL,HOU,87,15,790.0
7,DL,HSV,165,15,699.0
7,DL,IAD,241,32,1609.0
7,DL,IAH,342,40,1916.0
7,DL,ICT,93,12,764.0
7,DL,ILM,31,2,36.0
7,DL,IND,431,54,5474.0
7,DL,JAC,138,8,278.0
7,DL,JAN,230,29,966.0
7,DL,JAX,405,55,3556.0
7,DL,JFK,2568,537,31466.0
7,DL,JNU,31,7,111.0
7,DL,KOA,31,6,432.0
7,DL,LAS,1086,139,8807.0
7,DL,LAX,2659,611,31552.0
7,DL,LEX,84,4,-224.0
7,DL,LFT,31,1,-71.0
7,DL,LGA,2063,547,40868.0
7,DL,LIH,31,2,98.0
7,DL,LIT,206,16,477.0
7,DL,MCI,524,60,4183.0
7,DL,MCO,1433,265,17109.0
7,DL,MDT,89,13,1387.0
7,DL,MDW,254,26,877.0
7,DL,MEM,416,48,2963.0
7,DL,MHT,51,2,-104.0
7,DL,MIA,769,159,10544.0
7,DL,MKE,471,57,1587.0
7,DL,MLB,120,12,563.0
7,DL,MOB,58,2,-80.0
7,DL,MSN,224,14,-362.0
7,DL,MSO,97,9,231.0
7,DL,MSP,6138,840,37856.0
7,DL,MSY,603,89,4818.0
7,DL,MYR,124,11,439.0
7,DL,OAK,83,6,118.0
7,DL,OGG,93,11,480.0
7,DL,OKC,156,17,585.0
7,DL,OMA,229,15,537.0
7,DL,ORD,677,141,8440.0
7,DL,ORF,272,38,2110.0
7,DL,PBI,508,83,4757.0
7,DL,PDX,710,77,2617.0
7,DL,PHL,696,120,7450.0
7,DL,PHX,642,69,5570.0
7,DL,PIT,345,47,2109.0
7,DL,PNS,221,32,768.0
7,DL,PSC,26,0,-104.0
7,DL,PVD,173,21,1076.0
7,DL,PWM,91,12,584.0
7,DL,RAP,31,2,59.0
7,DL,RDU,540,79,3804.0
7,DL,RIC,265,45,2482.0
7,DL,RNO,92,8,210.0
7,DL,ROA,47,6,685.0
7,DL,ROC,124,14,803.0
7,DL,RSW,389,41,1318.0
7,DL,SAN,630,47,1750.0
7,DL,SAT,304,43,1582.0
7,DL,SAV,320,68,3709.0
7,DL,SDF,260,29,928.0
7,DL,SEA,1590,257,12500.0
7,DL,SFO,1138,219,11076.0
7,DL,SGF,31,0,-105.0
7,DL,SHV,26,5,313.0
7,DL,SJC,117,13,371.0
7,DL,SJU,277,24,450.0
7,DL,SLC,3520,437,19212.0
7,DL,SMF,223,52,2881.0
7,DL,SNA,247,22,647.0
7,DL,SRQ,178,20,1582.0
7,DL,STL,509,62,1674.0
7,DL,STT,96,12,837.0
7,DL,STX,4,0,23.0
7,DL,SYR,131,14,791.0
7,DL,TLH,92,5,558.0
7,DL,TPA,943,177,11492.0
7,DL,TRI,31,3,272.0
7,DL,TUL,76,6,201.0
7,DL,TUS,58,5,180.0
7,DL,TVC,134,8,-1.0
7,DL,TYS,73,7,442.0
7,DL,VPS,185,14,901.0
7,DL,XNA,58,3,230.0
7,EV,ABE,201,37,2727.0
7,EV,ABQ,41,4,-122.0
7,EV,ABY,77,7,153.0
7,EV,ACT,148,18,986.0
7,EV,AEX,232,33,953.0
7,EV,AGS,158,26,1220.0
7,EV,ALB,71,15,961.0
7,EV,AMA,147,15,367.0
7,EV,ATL,5466,1106,56143.0
7,EV,ATW,131,24,1569.0
7,EV,AUS,29,2,-83.0
7,EV,AVL,178,35,1725.0
7,EV,AVP,142,13,775.0
7,EV,AZO,9,0,-51.0
7,EV,BDL,150,24,1290.0
7,EV,BGM,61,3,74.0
7,EV,BGR,9,0,-60.0
7,EV,BHM,283,45,2105.0
7,EV,BIL,25,3,26.0
7,EV,BMI,106,10,323.0
7,EV,BNA,214,49,2496.0
7,EV,BOS,229,31,1468.0
7,EV,BPT,31,1,8.0
7,EV,BQK,78,12,646.0
7,EV,BRO,233,16,259.0
7,EV,BTR,586,96,4413.0
7,EV,BTV,175,35,2692.0
7,EV,BUF,132,23,1562.0
7,EV,BWI,14,2,231.0
7,EV,CAE,346,53,3891.0
7,EV,CAK,150,12,359.0
7,EV,CHA,314,46,2088.0
7,EV,CHO,3,0,-17.0
7,EV,CHS,273,66,4472.0
7,EV,CID,224,34,1013.0
7,EV,CLE,924,144,5643.0
7,EV,CLL,59,3,-112.0
7,EV,CLT,400,105,6224.0
7,EV,CMH,217,47,2738.0
7,EV,COS,28,1,-55.0
7,EV,CRP,183,14,-289.0
7,EV,CRW,179,40,2068.0
7,EV,CSG,102,16,533.0
7,EV,CVG,251,40,2769.0
7,EV,CWA,58,13,1270.0
7,EV,DAL,8,0,-13.0
7,EV,DAY,188,50,4072.0
7,EV,DCA,239,37,2137.0
7,EV,DEN,11,4,283.0
7,EV,DFW,2844,616,34563.0
7,EV,DHN,118,16,1141.0
7,EV,DSM,120,19,990.0
7,EV,DTW,1906,299,18546.0
7,EV,ECP,95,10,-47.0
7,EV,ELM,197,35,2165.0
7,EV,ELP,98,6,142.0
7,EV,ERI,58,7,898.0
7,EV,EVV,202,33,1173.0
7,EV,EWN,57,8,273.0
7,EV,EWR,2930,629,36867.0
7,EV,EYW,31,4,120.0
7,EV,FAR,156,23,1157.0
7,EV,FAY,97,22,919.0
7,EV,FNT,84,9,125.0
7,EV,FSD,149,17,630.0
7,EV,FSM,172,20,117.0
7,EV,FWA,15,1,-11.0
7,EV,GJT,31,2,-31.0
7,EV,GNV,200,33,1455.0
7,EV,GPT,250,27,532.0
7,EV,GRB,200,25,1051.0
7,EV,GRK,311,25,641.0
7,EV,GRR,147,24,988.0
7,EV,GSO,286,71,5270.0
7,EV,GSP,232,34,2201.0
7,EV,GTR,87,14,842.0
7,EV,HDN,31,1,-82.0
7,EV,HOB,57,6,516.0
7,EV,HOU,115,17,888.0
7,EV,HPN,267,55,3594.0
7,EV,HRL,113,6,-16.0
7,EV,HSV,175,18,605.0
7,EV,IAD,155,24,1619.0
7,EV,IAH,5429,580,16032.0
7,EV,ICT,199,40,1555.0
7,EV,ILM,165,19,1059.0
7,EV,IND,310,83,6270.0
7,EV,ISN,31,1,-176.0
7,EV,JAN,397,48,1563.0
7,EV,JAX,153,35,2206.0
7,EV,JLN,50,11,163.0
7,EV,LAN,86,13,251.0
7,EV,LAW,87,3,-145.0
7,EV,LBB,91,12,361.0
7,EV,LCH,95,6,-366.0
7,EV,LEX,370,59,3572.0
7,EV,LFT,321,36,820.0
7,EV,LGA,970,328,22471.0
7,EV,LIT,259,42,2028.0
7,EV,LNK,138,14,739.0
7,EV,LRD,119,3,-439.0
7,EV,MAF,184,15,102.0
7,EV,MBS,4,0,-25.0
7,EV,MCI,229,32,701.0
7,EV,MCO,8,1,8.0
7,EV,MDT,55,7,98.0
7,EV,MDW,107,20,1472.0
7,EV,MEI,85,9,-478.0
7,EV,MEM,329,70,4395.0
7,EV,MFE,75,5,-382.0
7,EV,MGM,231,40,1877.0
7,EV,MHT,131,18,1115.0
7,EV,MKE,248,63,2667.0
7,EV,MLB,11,3,136.0
7,EV,MLI,116,18,1460.0
7,EV,MLU,288,34,2010.0
7,EV,MOB,325,46,1632.0
7,EV,MSN,222,45,2613.0
7,EV,MSP,609,127,7747.0
7,EV,MSY,111,10,-113.0
7,EV,MTJ,30,0,-261.0
7,EV,MYR,61,10,893.0
7,EV,OAJ,104,14,1447.0
7,EV,OKC,116,25,1481.0
7,EV,OMA,271,42,2312.0
7,EV,ORD,4394,816,46879.0
7,EV,ORF,183,28,2049.0
7,EV,PBI,13,6,259.0
7,EV,PHF,118,22,1652.0
7,EV,PHX,2,0,19.0
7,EV,PIA,258,38,1893.0
7,EV,PIB,54,5,-2.0
7,EV,PIT,87,15,562.0
7,EV,PNS,208,28,786.0
7,EV,PVD,39,17,1621.0
7,EV,PWM,218,44,3792.0
7,EV,RAP,33,2,57.0
7,EV,RDU,245,43,2482.0
7,EV,RIC,497,125,8535.0
7,EV,ROA,185,39,2722.0
7,EV,ROC,104,20,465.0
7,EV,RST,90,11,698.0
7,EV,RSW,20,4,277.0
7,EV,SAF,33,8,644.0
7,EV,SAT,64,9,516.0
7,EV,SAV,235,62,4701.0
7,EV,SBN,48,5,200.0
7,EV,SCE,145,17,744.0
7,EV,SDF,129,21,2178.0
7,EV,SGF,130,31,2259.0
7,EV,SHV,504,73,3235.0
7,EV,SLC,4,0,-24.0
7,EV,SPI,60,5,144.0
7,EV,STL,261,46,2048.0
7,EV,SYR,82,17,564.0
7,EV,TLH,163,36,1558.0
7,EV,TRI,164,36,1676.0
7,EV,TUL,262,43,1834.0
7,EV,TUS,29,1,-109.0
7,EV,TVC,79,14,1008.0
7,EV,TXK,61,3,-242.0
7,EV,TYR,231,21,79.0
7,EV,TYS,575,119,7681.0
7,EV,VLD,87,13,671.0
7,EV,VPS,345,56,2827.0
7,EV,XNA,314,57,2933.0
7,F9,ATL,526,168,13178.0
7,F9,AUS,153,30,2683.0
7,F9,BIS,13,5,221.0
7,F9,BNA,30,4,29.0
7,F9,BZN,17,4,172.0
7,F9,CID,13,4,180.0
7,F9,CLE,301,63,5478.0
7,F9,CLT,62,14,450.0
7,F9,CVG,248,94,7885.0
7,F9,DCA,92,4,-421.0
7,F9,DEN,1966,393,16736.0
7,F9,DFW,122,20,400.0
7,F9,DSM,18,2,32.0
7,F9,DTW,78,9,441.0
7,F9,FLL,49,12,1193.0
7,F9,FSD,13,4,138.0
7,F9,GSO,18,6,136.0
7,F9,IAD,213,40,2455.0
7,F9,IAH,154,44,3243.0
7,F9,IND,85,20,1532.0
7,F9,LAS,442,143,9892.0
7,F9,LAX,145,38,1617.0
7,F9,LGA,93,38,2476.0
7,F9,MCI,31,4,762.0
7,F9,MCO,386,74,3556.0
7,F9,MEM,44,8,287.0
7,F9,MIA,184,52,3439.0
7,F9,MKE,31,3,-12.0
7,F9,MSN,18,3,204.0
7,F9,MSO,13,4,209.0
7,F9,MSP,201,57,4181.0
7,F9,MSY,62,16,795.0
7,F9,OMA,18,4,-7.0
7,F9,ORD,494,149,8639.0
7,F9,PDX,93,5,-341.0
7,F9,PHL,279,66,3361.0
7,F9,PHX,154,38,3161.0
7,F9,RDU,124,17,1399.0
7,F9,RSW,91,20,1088.0
7,F9,SAN,65,11,454.0
7,F9,SEA,91,24,1123.0
7,F9,SFO,185,46,2483.0
7,F9,SLC,97,24,1257.0
7,F9,SNA,62,10,308.0
7,F9,STL,62,9,449.0
7,F9,TPA,123,21,1286.0
7,F9,TTN,274,46,2962.0
7,F9,TYS,13,2,210.0
7,F9,UST,11,6,141.0
7,HA,HNL,2949,183,-2.0
7,HA,ITO,533,24,-1369.0
7,HA,JFK,31,2,41.0
7,HA,KOA,797,51,-859.0
7,HA,LAS,76,5,80.0
7,HA,LAX,185,15,408.0
7,HA,LIH,741,38,-444.0
7,HA,OAK,92,7,354.0
7,HA,OGG,1217,126,2973.0
7,HA,PDX,31,3,-23.0
7,HA,PHX,31,1,53.0
7,HA,PPG,14,1,25.0
7,HA,SAN,31,3,29.0
7,HA,SEA,62,7,1357.0
7,HA,SFO,61,8,1766.0
7,HA,SJC,62,7,405.0
7,HA,SMF,31,3,141.0
7,MQ,ABI,210,34,1390.0
7,MQ,ABQ,52,13,1063.0
7,MQ,AEX,62,8,249.0
7,MQ,ALO,58,5,75.0
7,MQ,AMA,105,7,277.0
7,MQ,ASE,61,20,1316.0
7,MQ,ATL,157,40,2125.0
7,MQ,AZO,115,4,-500.0
7,MQ,BDL,59,12,788.0
7,MQ,BHM,80,10,689.0
7,MQ,BIS,60,8,217.0
7,MQ,BMI,148,9,-212.0
7,MQ,BNA,399,86,6038.0
7,MQ,BPT,58,11,842.0
7,MQ,BTR,31,5,258.0
7,MQ,BUF,95,15,361.0
7,MQ,BWI,114,16,880.0
7,MQ,CHA,28,5,246.0
7,MQ,CHO,22,7,727.0
7,MQ,CID,260,47,2334.0
7,MQ,CLE,165,45,2861.0
7,MQ,CLL,155,12,443.0
7,MQ,CMH,412,84,5402.0
7,MQ,CMI,175,18,548.0
7,MQ,COU,119,19,718.0
7,MQ,CRP,61,6,-55.0
7,MQ,CVG,444,74,5508.0
7,MQ,CWA,56,3,176.0
7,MQ,DAY,163,21,700.0
7,MQ,DBQ,87,9,-13.0
7,MQ,DCA,31,10,924.0
7,MQ,DFW,4337,747,33867.0
7,MQ,DRO,93,17,552.0
7,MQ,DSM,174,25,1060.0
7,MQ,DTW,183,55,2939.0
7,MQ,ELP,61,9,1161.0
7,MQ,EVV,147,17,542.0
7,MQ,EWR,27,4,360.0
7,MQ,EYW,30,7,260.0
7,MQ,FAR,117,23,1433.0
7,MQ,FNT,87,8,216.0
7,MQ,FSD,88,16,654.0
7,MQ,FWA,175,17,426.0
7,MQ,GCK,62,5,390.0
7,MQ,GGG,60,4,-167.0
7,MQ,GJT,85,6,-12.0
7,MQ,GNV,43,3,95.0
7,MQ,GRB,117,9,-48.0
7,MQ,GRI,57,2,-138.0
7,MQ,GRK,62,4,62.0
7,MQ,GRR,236,42,2184.0
7,MQ,GSO,77,14,514.0
7,MQ,GSP,61,3,-17.0
7,MQ,HOU,124,14,180.0
7,MQ,HPN,86,13,930.0
7,MQ,HSV,81,17,841.0
7,MQ,ICT,38,10,485.0
7,MQ,IND,163,23,500.0
7,MQ,JAN,67,16,445.0
7,MQ,JAX,64,14,873.0
7,MQ,JFK,320,64,3758.0
7,MQ,JLN,10,1,-3.0
7,MQ,LAW,33,1,-30.0
7,MQ,LAX,31,9,931.0
7,MQ,LBB,31,3,67.0
7,MQ,LCH,60,11,1434.0
7,MQ,LEX,87,15,999.0
7,MQ,LFT,117,15,435.0
7,MQ,LGA,984,320,20153.0
7,MQ,LIT,251,48,3150.0
7,MQ,LRD,86,4,-376.0
7,MQ,LSE,121,13,83.0
7,MQ,MAF,26,11,639.0
7,MQ,MDT,81,9,877.0
7,MQ,MEM,114,26,1605.0
7,MQ,MGM,60,8,65.0
7,MQ,MHK,151,13,45.0
7,MQ,MIA,468,97,5055.0
7,MQ,MLI,171,24,759.0
7,MQ,MOB,92,12,358.0
7,MQ,MQT,27,1,86.0
7,MQ,MSN,234,23,1277.0
7,MQ,MSY,5,1,-4.0
7,MQ,MTJ,27,4,39.0
7,MQ,OKC,293,74,4208.0
7,MQ,OMA,63,10,337.0
7,MQ,ORD,5955,1171,56248.0
7,MQ,ORF,13,2,5.0
7,MQ,PHL,3,2,143.0
7,MQ,PIA,170,18,184.0
7,MQ,PIT,49,10,503.0
7,MQ,PNS,158,24,677.0
7,MQ,RAP,92,11,35.0
7,MQ,RDU,261,79,5227.0
7,MQ,RIC,197,60,4493.0
7,MQ,ROC,122,18,814.0
7,MQ,ROW,89,10,202.0
7,MQ,RST,120,17,702.0
7,MQ,SAF,90,9,-28.0
7,MQ,SAT,3,0,-14.0
7,MQ,SAV,66,10,598.0
7,MQ,SDF,30,4,69.0
7,MQ,SGF,255,40,2348.0
7,MQ,SJT,149,22,793.0
7,MQ,SPS,120,14,231.0
7,MQ,STL,104,27,1439.0
7,MQ,SUX,58,5,43.0
7,MQ,SYR,122,22,952.0
7,MQ,TLH,29,1,-146.0
7,MQ,TOL,87,8,156.0
7,MQ,TUL,186,34,1255.0
7,MQ,TVC,119,10,332.0
7,MQ,TXK,31,3,183.0
7,MQ,TYS,39,11,843.0
7,MQ,XNA,412,90,6053.0
7,NK,ACY,340,73,4247.0
7,NK,ATL,430,151,10895.0
7,NK,BOS,246,48,2245.0
7,NK,BQN,17,5,299.0
7,NK,BWI,331,144,8777.0
7,NK,CLE,245,59,3331.0
7,NK,CRW,10,2,62.0
7,NK,DEN,397,98,6488.0
7,NK,DFW,853,211,11030.0
7,NK,DTW,615,161,10556.0
7,NK,FLL,1040,229,12552.0
7,NK,IAG,27,3,179.0
7,NK,IAH,520,184,11614.0
7,NK,LAS,861,211,12233.0
7,NK,LAX,441,151,8708.0
7,NK,LBE,143,31,1165.0
7,NK,LGA,327,71,4557.0
7,NK,MCI,146,44,2101.0
7,NK,MCO,386,109,7121.0
7,NK,MSP,302,119,6895.0
7,NK,MSY,155,51,3380.0
7,NK,MYR,398,78,2453.0
7,NK,OAK,154,31,1534.0
7,NK,ORD,997,400,24881.0
7,NK,PBG,24,5,120.0
7,NK,PDX,89,27,1679.0
7,NK,PHL,155,32,1953.0
7,NK,PHX,62,11,345.0
7,NK,RSW,57,19,962.0
7,NK,SAN,184,27,1236.0
7,NK,SJU,62,3,-4.0
7,NK,STT,31,7,111.0
7,NK,TPA,175,51,3451.0
7,OO,ABQ,377,69,3016.0
7,OO,ABR,62,13,467.0
7,OO,ACV,119,24,760.0
7,OO,AMA,58,10,1155.0
7,OO,APN,52,6,304.0
7,OO,ASE,192,32,1224.0
7,OO,ATL,412,70,4640.0
7,OO,ATW,122,20,334.0
7,OO,AUS,212,31,1996.0
7,OO,AVL,92,14,790.0
7,OO,BDL,83,25,1399.0
7,OO,BFL,252,31,867.0
7,OO,BHM,112,22,1122.0
7,OO,BIL,126,17,101.0
7,OO,BIS,251,29,433.0
7,OO,BJI,61,5,378.0
7,OO,BNA,271,41,2188.0
7,OO,BOI,604,118,7736.0
7,OO,BOS,23,3,191.0
7,OO,BRD,61,4,-12.0
7,OO,BTM,62,1,-180.0
7,OO,BUR,416,56,2502.0
7,OO,BZN,220,22,167.0
7,OO,CDC,54,2,-130.0
7,OO,CHO,136,30,1239.0
7,OO,CHS,86,19,1100.0
7,OO,CID,199,27,805.0
7,OO,CIU,61,10,566.0
7,OO,CLE,21,6,144.0
7,OO,CLT,53,20,1080.0
7,OO,CMH,93,22,1235.0
7,OO,CMX,60,6,65.0
7,OO,COD,98,21,1256.0
7,OO,COS,453,90,7212.0
7,OO,CPR,210,21,212.0
7,OO,CVG,380,88,6701.0
7,OO,DAY,168,23,789.0
7,OO,DCA,162,30,1962.0
7,OO,DEN,4630,1054,53030.0
7,OO,DFW,352,78,4779.0
7,OO,DIK,64,2,-226.0
7,OO,DLH,117,19,691.0
7,OO,DRO,113,10,-74.0
7,OO,DSM,146,30,2034.0
7,OO,DTW,1007,133,6547.0
7,OO,DVL,49,3,-136.0
7,OO,EAU,58,14,867.0
